17210712.T14.T55	They all expressed ASS, but not ornithine transcarbamylase (OTC), the enzyme that converts ornithine, the product of degradation of arginine with @CHEMICAL$, to @GENE$, which is converted back to arginine via ASS.	CPR:9
23542513.T7.T25	Further, 5HHMF increased specific DNA-binding activity of @CHEMICAL$, and transient knockdown with Nrf2 siRNA subsequently reversed @GENE$-induced NO inhibition, which was followed by suppression of HO-1 activity.	CPR:3
15650315.T4.T20	CONCLUSION: Our results indicate that @CHEMICAL$ inhibits IL-5 synthesis via a mechanism distinct from @GENE$ antagonism.	CPR:6
23453071.T6.T14	Furthermore, @CHEMICAL$ inhibited the VEGF-induced phosphorylation and intracellular tyrosine kinase activity of @GENE$ (VEGFR2) and the activation of its downstream AKT pathway.	CPR:4
11936838.T2.T10	In addition, we found that @CHEMICAL$ transcription and translation was completely inhibited by @GENE$, while MIP-2 transcription and translation was partially inhibited at 30 and 40 days; yet it was totally inhibited after 10 and 20 days in encysted diaphragm tissue infected by T. spiralis.	CPR:4
16484281.T7.T26	Astrocytes may play a role in these manifestations because astrocytes are essential in the regulation of released @CHEMICAL$ and its conversion to glutamine through the enzyme @GENE$ (GS).	CPR:9
1975995.T4.T9	We evaluated the clinical effectiveness of @CHEMICAL$, an ultra-short-acting @GENE$ blocking drug, to control the sinus tachycardia and increase in arterial blood pressures induced by electroconvulsive therapy (ECT).	CPR:4
12871155.T1.T20	The acetylcholinesterase (AChE) and butyrylcholinesterase (@CHEMICAL$) inhibitory activities of a series of @GENE$ (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	CPR:4
19203467.T30.T68	PURPOSE: To compare phenelzine (PLZ), an antidepressant drug with anxiolytic properties which inhibits monoamine oxidase (MAO) but also elevates rat brain levels of the amino acids ?-aminobutyric acid (GABA) and alanine (ALA), with vigabatrin (@CHEMICAL$), an anticonvulsant which elevates brain GABA by inhibition of @GENE$ (GABA-T), with regard to their actions on brain levels of GABA and ALA and on activities of MAO, GABA-T and ALA transaminase (ALA-T).	CPR:4
23375813.T5.T7	Guided by the @CHEMICAL$ inhibiting activity, the bisindole alkaloid @GENE$ was isolated from a stem extract of Tabernaemontana divaricata, a plant used in Thailand in traditional rejuvenation remedies for improving the memory.	CPR:4
17015640.T1.T30	@CHEMICAL$, a dual anti-inflammatory drug that inhibits 5-lipoxygenase (@GENE$) and cyclooxygenase (COX) enzymes, may have a better cardiovascular profile that cycloxygenase-2 inhibitors due to cycloxygenase-1 blockade-mediated antithrombotic effect and a better gastrointestinal tolerability.	CPR:4
15066664.T27.T35	Block of human NaV1.5 @CHEMICAL$ by novel @GENE$ analogues of phenytoin.	CPR:4
23429912.T2.T21	Thus, the @CHEMICAL$-induced reduction in canonical Wnt signaling is associated with a decrease in activators (Rspo2 and @GENE$) rather than an increase in inhibitors (Dkk1 and Dkk2) of the pathway.	CPR:4
11969359.T11.T39	@CHEMICAL$ and milrinone, selective @GENE$ inhibitors, suppressed TNF secretion to a lesser extent.	CPR:4
14508322.T12.T29	METHODS: Sedative and cardiovascular responses to etomidate and the alpha2-agonist, @CHEMICAL$, were determined in mice deficient in @GENE$ subtypes.	CPR:5
8052854.T4.T14	Sodium salicylate and @CHEMICAL$ also inhibited @GENE$-dependent transcription from the Ig kappa enhancer and the human immunodeficiency virus (HIV) long terminal repeat (LTR) in transfected T cells.	CPR:4
17040106.T21.T28	We found that reduction of the carcinogenic hydroxylamines of the aromatic amine @CHEMICAL$ (4-ABP; found in cigarette smoke) and the heterocyclic amine 2-amino-1-methyl-6-phenylimidazo [4,5-b] pyridine (PhIP; found in grilled meats) was indeed catalyzed by a purified system containing only human b5R and @GENE$.	CPR:9
10207608.T6.T22	Pretreatment of the splenocytes with both BPB and @CHEMICAL$ suppressed phorbol 12-myristate 13-acetate plus ionomycin-induced @GENE$ secretion in a concentration-dependent manner.	CPR:4
23261590.T2.T25	Further, activated microglia-mediated apoptosis of PC-12 pheochromocytoma cells was significantly repressed by neoechinulin A. The molecular mechanism studies suggested that @CHEMICAL$ may block the phosphorylation of mitogen-activated protein kinase (MAPK) molecule p38, apoptosis signal-regulating kinase 1 (@GENE$) and nuclear translocation of nuclear factor-kB (NF-kB) p65 and p50 subunits.	CPR:4
15155769.T6.T25	Carnitine acetyltransferases (@CHEMICAL$) catalyze the reversible conversion of acetyl-CoA and @GENE$ to acetylcarnitine and free CoA. To redesign the specificity of rat CrAT toward its substrates, we mutated Met564.	CPR:9
