23430109.T4.T24	secondary point mutations in the fms like tyrosine kinase flt tyrosine kinase domain kd are common causes of acquired clinical resistance to the chemical inhibitors ac gene and sorafenib 	CPR:4
8263811.T21.T43	these nonadrenoceptor binding sites may sulphur explain certain novel platelet aggregatory properties previously ascribed antecedently to chemical s and endogenous clonidine displacing substance s and may serve as markers of gene in humans	CPR:3
8263811.T21.T43	these nonadrenoceptor binding sites may explain certain novel platelet aggregatory properties previously ascribed to chemical and endogenous clonidine displacing substance s and may serve as markers of gene in humans 	CPR:3
12566304.T1.T31	egf stimulated phosphorylation of erk and chemical is blocked by pretreatment with gene a selective map kinase kinase mkk inhibitor 	CPR:4
22899102.T4.T25	stable abcc abcc and abcc knockdown cell lines were generated thus making it possible demonstrate that chemical mediates the basolateral and abcc the apical excretion of gene conjugates	CPR:9
22899102.T4.T25	stable abcc abcc and abcc knockdown cell lines were generated thus making it possible to demonstrate that chemical mediates the basolateral and abcc the apical excretion of gene conjugates 	CPR:9
23042952.T8.T43	chemical in induces activates the nad dependent protein deacetylase sirt targets turn sirt and an intracellular antioxidative mechanism by inducing mitochondrial superoxide dismutase gene	CPR:3
23042952.T8.T43	chemical targets and activates the nad dependent protein deacetylase sirt in turn sirt induces an intracellular antioxidative mechanism by inducing mitochondrial superoxide dismutase gene 	CPR:3
17311416.T21.T33	na dependent transmembrane transport of small neutral amino acids such as chemical and alanine is mediated aminic among others by the neutral amino acid transporters of the solute carrier slc alanine serine cysteine transporter gene and asct and slc indifferent families sodium coupled neutral factor amino acid transporter snat snat immaterial and snat	CPR:9
17311416.T21.T33	na dependent transmembrane transport of small neutral amino acids such as chemical and alanine is mediated among others by the neutral amino acid transporters of the solute carrier slc alanine serine cysteine transporter gene and asct and slc families sodium coupled neutral amino acid transporter snat snat and snat 	CPR:9
15102890.T13.T39	cross inhibition of sr bi and chemical mediated cholesterol transport by the small molecules blt and gene 	CPR:4
23403272.T19.T34	chemical protects human ea hy oxidative cells against gamma e induced endothelial injury by activating the nf radiation related factor gene pathway	CPR:3
23403272.T19.T34	chemical protects human ea hy endothelial cells against gamma radiation induced oxidative injury by activating the nf e related factor gene pathway 	CPR:3
3440035.T2.T13	pharmacological properties of lorglumide as a member of a new class of cholecystokinin are derivatives of chemical new a antagonists class of non peptide cholecystokinin gene antagonists	CPR:6
3440035.T2.T13	pharmacological properties of lorglumide as a extremity of a new class of cholecystokinin antagonists derivatives of chemical are a new class of non peptide cholecystokinin factor antagonists	CPR:6
3440035.T2.T13	pharmacological properties of lorglumide as a member of new class of cholecystokinin antagonists derivatives of chemical are a new class of non peptide cholecystokinin gene antagonists	CPR:6
3440035.T2.T13	pharmacological properties of lorglumide as a member of a new class of cholecystokinin antagonists derivatives of chemical are a new class of non peptide cholecystokinin gene antagonists 	CPR:6
12671891.T1.T18	background aims of the cistron mat a chemical encoding methionine adenosyltransferase the enzyme that synthesize gene mat a is verbalise in liver whereas mat a is verbalise in extrahepatic tissues	CPR:9
